,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jalen Brunson,33:56,7,17,.412,2,5,.400,6,6,1.000,2,5,7,6,0,0,2,2,22,17.2,-25
1,Julius Randle,30:54,8,17,.471,0,3,.000,6,6,1.000,2,2,4,3,0,0,3,3,22,13.2,-20
2,RJ Barrett,28:19,7,15,.467,2,7,.286,2,2,1.000,1,4,5,0,0,1,1,1,18,11.5,-30
3,Donte DiVincenzo,21:44,5,8,.625,5,8,.625,3,3,1.000,0,1,1,1,1,0,0,3,18,15.2,-22
4,Jericho Sims,18:11,3,4,.750,0,0,,1,1,1.000,0,2,2,1,1,0,0,3,7,6.5,-13
5,Isaiah Hartenstein,29:49,5,7,.714,0,0,,2,4,.500,6,4,10,2,0,3,3,3,12,13.0,-9
6,Quentin Grimes,23:32,3,8,.375,2,5,.400,0,0,,0,1,1,0,1,0,0,3,8,3.7,-5
7,Immanuel Quickley,19:10,3,8,.375,0,3,.000,3,4,.750,0,4,4,3,0,0,0,0,9,7.5,+3
8,Miles McBride,10:30,2,4,.500,0,0,,0,0,,0,1,1,2,2,0,0,2,4,4.9,-4
9,Josh Hart,8:17,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,1,2,0,-0.5,+1
10,Taj Gibson,6:26,1,3,.333,0,2,.000,0,0,,1,0,1,0,1,0,0,0,2,2.0,+2
11,DaQuan Jeffries,6:26,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,0.6,+2
12,Ryan Arcidiacono,2:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+10
13,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,,
