,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,100.4,.527,8.7,26.1,.245,121.5
1,LAC,100.4,.659,7.2,22.9,.318,143.5
