,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,105.2,.458,14.2,17.0,.126,94.1
1,ATL,105.2,.500,13.5,27.1,.172,103.6
