,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,92.3,.574,7.2,15.4,.351,120.2
1,DEN,92.3,.443,10.7,28.3,.227,106.1
