,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,89.6,.538,11.2,28.6,.217,120.3
1,CHO,89.6,.516,10.6,26.4,.160,113.3
