,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,99.2,.460,8.9,17.4,.284,106.8
1,MIN,99.2,.579,18.0,18.4,.263,108.9
