,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,91.6,.554,9.3,33.3,.265,124.4
1,CHI,91.6,.494,11.1,26.2,.244,115.7
