,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,104.4,.447,14.0,28.3,.213,99.6
1,BRK,104.4,.568,17.4,4.8,.297,101.5
