,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,101.8,.422,14.5,33.9,.167,95.2
1,PHI,101.8,.550,15.4,15.8,.275,108.0
