,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,96.7,.500,8.2,22.2,.244,115.8
1,DET,96.7,.568,12.8,26.2,.114,113.7
