,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,93.3,.559,9.2,29.2,.097,121.1
1,PHO,93.3,.600,7.0,13.2,.153,123.2
