,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kevin Durant,40:54,.621,.594,.469,.188,3.1,12.2,8.2,37.2,1.3,4.2,2.8,42.0,125,120,12.9
1,Devin Booker,40:37,.649,.636,.545,.273,0.0,9.8,5.5,16.0,1.3,0.0,14.0,17.0,117,123,-4.6
2,Bradley Beal,37:33,.503,.471,.235,.118,0.0,10.7,5.9,18.2,0.0,0.0,5.3,24.3,104,126,-6.4
3,Grayson Allen,35:35,.750,.750,.667,.000,0.0,11.2,6.3,10.1,1.4,0.0,14.3,9.5,125,122,-2.0
4,Jusuf Nurkić,25:34,.571,.571,.000,.000,4.9,23.5,15.3,20.6,0.0,6.7,12.5,15.1,120,116,0.1
5,Drew Eubanks,22:19,1.025,1.000,.000,.500,11.3,26.9,20.0,24.3,0.0,0.0,0.0,10.6,219,119,9.9
6,Keita Bates-Diop,17:48,.833,.833,.667,.000,0.0,5.6,3.1,14.0,2.9,4.8,0.0,8.1,168,118,6.8
7,Josh Okogie,13:54,.420,.333,.667,1.333,9.1,14.4,12.0,0.0,3.7,0.0,0.0,16.5,101,116,-7.6
8,Saben Lee,5:46,.500,.500,.500,.000,0.0,34.7,19.4,23.3,0.0,0.0,33.3,25.1,77,118,-11.5
9,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,
10,Jordan Goodwin,Did Not Play,,,,,,,,,,,,,,,
11,Nassir Little,Did Not Play,,,,,,,,,,,,,,,
12,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,
13,Yuta Watanabe,Did Not Play,,,,,,,,,,,,,,,
