,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,94.6,.419,13.8,23.1,.140,88.8
1,NYK,94.6,.517,12.4,32.6,.225,118.4
