,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,101.1,.531,16.2,19.6,.092,101.3
1,CHI,101.1,.526,16.3,29.2,.173,107.5
