,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,104.7,.505,13.6,33.3,.120,107.9
1,ATL,104.7,.534,9.5,17.6,.318,116.5
