,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,101.7,.613,14.0,10.3,.238,115.1
1,MIL,101.7,.574,12.6,18.6,.309,116.1
