,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,98.6,.511,9.6,26.9,.149,111.6
1,PHO,98.6,.622,15.1,18.8,.183,118.7
