,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Ziaire Williams,36:22,9,13,.692,4,7,.571,5,7,.714,0,4,4,4,3,0,2,1,27,25.3,-2
1,Vince Williams Jr.,34:06,7,11,.636,0,2,.000,4,4,1.000,1,11,12,7,2,0,2,5,18,20.0,+10
2,Santi Aldama,32:31,3,4,.750,1,1,1.000,0,0,,0,3,3,7,0,1,1,1,7,10.5,+4
3,Jordan Goodwin,28:56,5,12,.417,1,3,.333,0,0,,2,5,7,3,2,0,2,1,11,9.2,-8
4,Trey Jemison,23:18,4,11,.364,0,0,,2,2,1.000,4,2,6,2,0,1,2,4,10,5.8,-10
5,GG Jackson II,29:50,10,17,.588,6,10,.600,1,3,.333,0,1,1,0,0,1,3,3,27,15.1,+12
6,Lamar Stevens,28:50,6,10,.600,1,1,1.000,0,3,.000,0,5,5,1,1,0,3,1,13,7.0,+5
7,Jacob Gilyard,15:01,0,3,.000,0,1,.000,0,0,,0,1,1,5,1,0,1,0,0,1.7,+6
8,Yuta Watanabe,11:06,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4,-2
9,Luke Kennard,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Jake LaRavia,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Derrick Rose,Did Not Play,,,,,,,,,,,,,,,,,,,,
