,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Ziaire Williams,36:22,.840,.846,.538,.538,0.0,12.0,6.3,16.4,4.0,0.0,11.1,22.2,146,109,11.6
1,Vince Williams Jr.,34:06,.705,.636,.182,.364,3.5,35.2,20.1,28.9,2.9,0.0,13.6,19.4,138,104,5.5
2,Santi Aldama,32:31,.875,.875,.250,.000,0.0,10.1,5.3,26.1,0.0,3.2,20.0,6.9,161,116,4.4
3,Jordan Goodwin,28:56,.458,.458,.250,.000,8.3,18.9,13.8,13.9,3.4,0.0,14.3,21.6,94,108,-3.8
4,Trey Jemison,23:18,.421,.364,.000,.182,20.6,9.4,14.7,11.5,0.0,4.5,14.4,26.6,96,115,-12.1
5,GG Jackson II,29:50,.737,.765,.588,.176,0.0,3.7,1.9,0.0,0.0,3.5,14.1,32.0,108,118,1.2
6,Lamar Stevens,28:50,.574,.650,.100,.300,0.0,18.9,9.9,4.9,1.7,0.0,20.9,22.2,82,112,-7.3
7,Jacob Gilyard,15:01,.000,.000,.333,.000,0.0,7.3,3.8,36.3,3.2,0.0,25.0,11.9,70,112,-8.5
8,Yuta Watanabe,11:06,.000,.000,.500,.000,0.0,9.8,5.1,9.8,0.0,0.0,0.0,8.1,35,118,-11.8
9,Luke Kennard,Did Not Play,,,,,,,,,,,,,,,
10,Jake LaRavia,Did Not Play,,,,,,,,,,,,,,,
11,Derrick Rose,Did Not Play,,,,,,,,,,,,,,,
