,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,104.5,.515,9.6,16.3,.265,110.1
1,SAC,104.5,.553,8.0,11.8,.163,114.5
