,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,97.1,.622,11.5,17.9,.140,122.5
1,NOP,97.1,.535,8.6,11.6,.233,115.3
