,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,94.3,.580,5.8,20.5,.241,129.4
1,BRK,94.3,.556,9.1,29.8,.202,124.1
