,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,103.9,.524,14.0,22.0,.294,109.7
1,IND,103.9,.523,16.9,25.6,.205,105.9
