,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,99.1,.450,6.0,24.6,.119,103.9
1,BRK,99.1,.522,13.0,29.5,.247,116.0
