,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,94.0,.451,15.5,33.3,.143,101.0
1,MIN,94.0,.611,9.6,29.0,.296,130.8
