,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,97.8,.457,14.1,17.0,.210,93.1
1,ORL,97.8,.607,8.5,16.7,.169,125.8
