,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,95.3,.511,10.4,15.4,.187,104.6
1,ORL,95.3,.526,9.3,23.6,.143,111.2
