,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,97.5,.520,9.5,29.1,.082,112.8
1,NYK,97.5,.432,10.2,31.5,.179,101.5
