,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Payton Pritchard,43:43,15,21,.714,4,6,.667,4,4,1.000,1,8,9,12,0,0,2,3,38,37.6,+13
1,Svi Mykhailiuk,37:16,10,13,.769,6,8,.750,0,0,,1,4,5,5,0,1,1,2,26,25.2,+21
2,Sam Hauser,35:16,6,20,.300,4,11,.364,0,0,,1,4,5,2,2,1,0,1,16,10.0,+26
3,Luke Kornet,27:07,4,5,.800,0,0,,3,3,1.000,3,5,8,5,0,3,0,0,11,18.3,+18
4,Jordan Walsh,17:08,0,2,.000,0,1,.000,1,2,.500,0,3,3,1,2,0,1,1,1,1.4,+10
5,Jaden Springer,20:02,2,4,.500,1,2,.500,2,2,1.000,0,2,2,0,3,1,1,2,7,7.5,-9
6,Neemias Queta,19:30,8,11,.727,0,0,,3,4,.750,3,6,9,1,0,6,3,2,19,19.1,-4
7,Oshae Brissett,15:36,2,6,.333,0,1,.000,0,3,.000,0,2,2,1,1,3,3,0,4,0.8,-13
8,JD Davison,10:26,0,2,.000,0,1,.000,1,2,.500,0,3,3,2,1,0,1,2,1,0.7,-3
9,Drew Peterson,8:08,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,0,0,-0.4,-9
10,Xavier Tillman Sr.,5:47,4,4,1.000,1,1,1.000,0,1,.000,1,0,1,0,0,0,1,0,9,7.1,0
11,Derrick White,Did Not Dress,,,,,,,,,,,,,,,,,,,,
