,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,97.2,.542,10.8,27.3,.357,124.5
1,POR,97.2,.511,14.0,29.3,.230,112.1
