,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jaden Ivey,32:30,6,16,.375,2,5,.400,4,7,.571,2,4,6,6,0,1,3,5,18,10.5,-15
1,Bojan Bogdanović,32:02,5,15,.333,3,7,.429,6,8,.750,0,1,1,2,0,0,1,5,19,8.4,-29
2,Jalen Duren,30:12,4,8,.500,0,0,,0,0,,2,7,9,1,1,0,1,5,8,6.2,-22
3,Killian Hayes,17:38,1,3,.333,0,0,,0,0,,0,1,1,5,1,0,1,3,2,2.9,-19
4,Kevin Knox,15:41,1,5,.200,1,2,.500,0,0,,0,3,3,0,1,0,0,3,3,0.6,-22
5,Ausar Thompson,32:04,10,15,.667,2,2,1.000,0,0,,5,4,9,1,0,1,1,4,22,19.0,+6
6,Alec Burks,29:53,9,20,.450,7,14,.500,8,8,1.000,0,7,7,6,1,0,0,2,33,29.1,+24
7,Danilo Gallinari,16:05,1,1,1.000,1,1,1.000,5,5,1.000,0,1,1,3,0,0,0,0,8,10.1,+20
8,Marcus Sasser,15:44,3,6,.500,1,2,.500,2,2,1.000,0,1,1,5,1,0,0,1,9,10.4,+8
9,Mike Muscala,13:38,4,4,1.000,4,4,1.000,1,2,.500,0,1,1,1,1,0,1,2,13,11.6,+19
10,James Wiseman,4:33,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
11,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Isaiah Stewart,Did Not Play,,,,,,,,,,,,,,,,,,,,
