,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,99.6,.416,9.3,22.8,.099,94.4
1,MIN,99.6,.483,12.7,23.4,.207,102.4
