,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,96.2,.616,11.5,22.5,.146,117.5
1,NYK,96.2,.484,8.5,30.6,.250,116.4
