,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,102.9,.494,13.8,21.2,.276,106.9
1,DEN,102.9,.733,13.6,18.2,.148,137.9
