,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,32:00,7,15,.467,0,5,.000,7,8,.875,0,2,2,3,1,0,1,1,21,15.2,-15
1,Jeremy Sochan,30:31,2,9,.222,1,4,.250,0,0,,3,4,7,4,3,1,0,2,5,8.5,-9
2,Tre Jones,26:44,4,9,.444,1,5,.200,0,0,,0,4,4,11,0,0,2,2,9,10.4,-1
3,Victor Wembanyama,26:36,10,19,.526,2,6,.333,5,6,.833,2,3,5,1,0,1,5,2,27,15.2,-14
4,Julian Champagnie,17:31,4,8,.500,1,2,.500,0,0,,1,4,5,0,0,0,1,1,9,5.5,+2
5,Keldon Johnson,23:13,2,4,.500,1,2,.500,0,0,,0,2,2,1,1,0,0,1,5,4.9,-17
6,Dominick Barlow,21:24,2,6,.333,1,2,.500,0,0,,2,2,4,0,0,0,0,1,5,3.2,-5
7,Malaki Branham,16:27,4,9,.444,0,3,.000,0,0,,0,1,1,1,0,0,0,0,8,4.3,-20
8,Cedi Osman,11:59,1,2,.500,0,0,,0,0,,2,3,5,1,0,0,0,2,2,3.2,-10
9,Doug McDermott,11:46,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,-0.1,-15
10,Blake Wesley,7:25,0,2,.000,0,0,,0,0,,0,1,1,2,0,0,1,1,0,-1.1,+3
11,Mamadi Diakite,4:49,1,2,.500,0,0,,1,2,.500,1,1,2,1,0,1,0,1,3,3.6,+2
12,Sandro Mamukelashvili,4:49,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,2,1.6,+2
13,Devonte' Graham,4:46,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,+2
