,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Sam Hauser,29:07,5,9,.556,4,8,.500,0,0,,0,5,5,2,1,0,0,0,14,13.6,+40
1,Jayson Tatum,28:23,7,16,.438,2,7,.286,4,5,.800,1,6,7,9,0,0,1,0,20,19.0,+27
2,Derrick White,27:46,10,16,.625,5,10,.500,2,2,1.000,0,5,5,4,1,0,2,2,27,22.3,+44
3,Jrue Holiday,24:04,1,3,.333,1,2,.500,0,0,,1,3,4,5,0,0,0,0,3,6.4,+31
4,Kristaps Porziņģis,16:07,6,9,.667,3,4,.750,0,0,,0,5,5,1,0,1,1,0,15,13.0,+16
5,Payton Pritchard,31:44,11,16,.688,6,9,.667,0,0,,1,3,4,3,0,0,0,1,28,24.5,+29
6,Oshae Brissett,19:32,3,6,.500,1,3,.333,4,5,.800,0,4,4,5,1,0,0,1,11,12.9,+11
7,Luke Kornet,18:33,4,5,.800,0,0,,0,0,,4,4,8,3,1,3,0,2,8,14.5,+27
8,Jordan Walsh,18:10,0,3,.000,0,2,.000,0,0,,1,4,5,0,1,1,2,3,0,-1.7,+8
9,Svi Mykhailiuk,13:21,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,1,2,-0.4,+8
10,Neemias Queta,13:13,4,6,.667,0,0,,0,0,,2,2,4,0,1,0,1,3,8,6.2,+9
