,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,103.2,.512,14.3,16.7,.235,98.8
1,LAC,103.2,.573,13.9,21.4,.180,114.3
