,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,90.2,.576,7.4,32.6,.185,136.4
1,UTA,90.2,.564,9.9,22.0,.116,118.7
