,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,91.9,.532,7.2,30.0,.158,126.2
1,GSW,91.9,.604,8.0,19.5,.364,131.6
