,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,94.4,.558,12.8,18.9,.286,114.4
1,NYK,94.4,.464,7.7,30.4,.144,110.1
