,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Marcus Smart,37:40,9,20,.450,4,13,.308,3,5,.600,0,6,6,8,3,0,5,2,25,18.4,+10
1,Desmond Bane,36:32,8,14,.571,2,7,.286,5,5,1.000,2,3,5,5,1,1,3,3,23,19.7,-13
2,Jaren Jackson Jr.,31:48,11,20,.550,3,8,.375,3,4,.750,1,9,10,6,0,1,2,5,28,22.3,+25
3,Luke Kennard,21:52,3,5,.600,3,3,1.000,0,0,,0,3,3,3,0,0,0,2,9,8.9,+2
4,Xavier Tillman Sr.,3:11,0,3,.000,0,1,.000,0,0,,3,0,3,0,0,0,0,1,0,-0.4,-7
5,Vince Williams Jr.,36:58,6,11,.545,3,4,.750,4,4,1.000,4,5,9,1,0,2,0,2,19,19.3,+23
6,Ziaire Williams,27:27,4,10,.400,1,5,.200,0,1,.000,2,2,4,3,2,0,1,4,9,6.7,+5
7,Bismack Biyombo,25:58,0,2,.000,0,0,,1,2,.500,1,5,6,2,0,3,2,3,1,1.7,-5
8,Santi Aldama,15:34,2,11,.182,1,7,.143,2,3,.667,2,5,7,1,1,1,4,2,7,0.2,-5
9,John Konchar,3:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-5
10,David Roddy,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Derrick Rose,Did Not Dress,,,,,,,,,,,,,,,,,,,,
