,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,92.1,.530,6.8,23.8,.277,120.6
1,CHO,92.1,.537,16.6,28.9,.222,114.0
