,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,99.4,.505,7.6,32.0,.170,118.7
1,DET,99.4,.488,14.9,24.4,.247,104.6
