,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,98.3,.619,13.2,15.6,.275,123.1
1,NOP,98.3,.581,15.0,31.7,.233,122.1
