,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,James Harden,32:36,4,10,.400,2,7,.286,3,3,1.000,0,10,10,15,0,0,5,1,13,15.7,+19
1,Ivica Zubac,23:57,5,6,.833,0,0,,2,2,1.000,2,8,10,2,1,3,0,4,12,16.5,+15
2,Terance Mann,22:43,8,9,.889,0,1,.000,3,4,.750,1,3,4,1,2,0,1,3,19,17.6,+23
3,Paul George,20:59,5,9,.556,2,5,.400,2,2,1.000,0,2,2,3,0,0,1,3,14,10.2,+18
4,P.J. Tucker,14:07,1,2,.500,1,1,1.000,0,0,,0,0,0,1,1,0,0,1,3,3.3,+16
5,Amir Coffey,30:41,4,9,.444,1,4,.250,2,2,1.000,1,3,4,0,1,0,1,3,11,6.7,+7
6,Norman Powell,25:52,5,12,.417,4,8,.500,4,4,1.000,0,2,2,1,1,0,1,2,18,12.1,+15
7,Russell Westbrook,21:19,8,11,.727,1,1,1.000,0,1,.000,0,5,5,4,2,0,5,2,17,12.6,+10
8,Daniel Theis,16:54,5,7,.714,1,2,.500,0,0,,1,4,5,1,0,1,0,2,11,10.6,+12
9,Bones Hyland,7:09,2,5,.400,1,3,.333,0,0,,0,1,1,4,0,0,0,1,5,5.0,+2
10,Brandon Boston Jr.,7:09,2,6,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,0,4,0.6,+2
11,Kobe Brown,7:09,2,2,1.000,0,0,,0,0,,2,1,3,0,0,0,0,0,4,5.1,+2
12,Mason Plumlee,7:09,0,2,.000,0,1,.000,0,0,,0,4,4,0,1,0,0,0,0,0.8,+2
13,Xavier Moon,2:16,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,+2
