,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Shai Gilgeous-Alexander,29:36,5,13,.385,1,2,.500,9,9,1.000,2,5,7,4,4,2,4,3,20,18.8,-9
1,Josh Giddey,28:49,6,10,.600,1,2,.500,0,0,,2,3,5,4,1,1,3,2,13,11.4,+6
2,Chet Holmgren,28:10,6,14,.429,2,6,.333,1,1,1.000,3,4,7,1,0,1,0,0,15,12.3,-12
3,Jalen Williams,26:09,2,9,.222,1,3,.333,2,2,1.000,0,2,2,3,1,0,1,2,7,3.4,-9
4,Luguentz Dort,23:41,5,9,.556,5,7,.714,0,0,,1,1,2,2,1,0,0,3,15,12.9,+4
5,Cason Wallace,22:02,3,8,.375,1,4,.250,0,0,,2,2,4,1,3,0,1,1,7,6.9,-13
6,Aaron Wiggins,16:28,4,8,.500,2,3,.667,2,2,1.000,1,0,1,1,1,1,1,1,12,9.7,-16
7,Gordon Hayward,14:29,1,5,.200,0,1,.000,0,0,,0,1,1,2,0,0,0,2,2,-0.2,-10
8,Isaiah Joe,13:41,0,4,.000,0,3,.000,0,0,,0,2,2,0,0,1,0,0,0,-1.5,-16
9,Mike Muscala,11:29,2,5,.400,1,3,.333,0,0,,0,3,3,0,0,0,0,0,5,3.2,+12
10,Kenrich Williams,9:11,1,4,.250,0,2,.000,0,0,,1,0,1,2,0,0,0,1,2,1.3,-6
11,Bismack Biyombo,6:38,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,4,0,-2.3,-13
12,Lindy Waters III,5:17,1,3,.333,1,3,.333,0,0,,1,2,3,2,1,0,0,0,3,5.0,+12
13,Olivier Sarr,4:20,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,1,0,1,3,2.6,+10
