,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,42:09,8,17,.471,3,7,.429,6,6,1.000,1,5,6,2,1,0,3,1,25,17.5,-3
1,Keyonte George,39:35,5,12,.417,2,6,.333,2,2,1.000,0,1,1,8,0,0,5,2,14,7.7,-5
2,Collin Sexton,38:19,11,20,.550,2,6,.333,2,2,1.000,1,1,2,9,2,1,3,3,26,22.2,+1
3,Taylor Hendricks,33:04,3,8,.375,2,6,.333,0,0,,0,8,8,1,2,1,0,3,8,8.2,+6
4,John Collins,22:45,5,10,.500,2,4,.500,6,6,1.000,1,4,5,1,2,0,4,3,18,12.4,+2
5,Walker Kessler,21:53,1,3,.333,0,0,,2,2,1.000,2,4,6,1,0,2,2,0,4,5.0,-3
6,Brice Sensabaugh,13:28,3,5,.600,1,2,.500,2,2,1.000,0,1,1,1,1,0,2,2,9,5.9,-8
7,Luka Šamanić,9:41,0,0,,0,0,,0,2,.000,0,5,5,0,0,0,0,1,0,0.3,-7
8,Kira Lewis Jr.,5:51,2,4,.500,1,2,.500,0,0,,1,0,1,0,0,0,2,0,5,1.7,-4
9,Micah Potter,5:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4
10,Talen Horton-Tucker,4:02,0,2,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,1,0,-0.4,-4
11,Omer Yurtseven,3:22,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-6
12,Kris Dunn,Player Suspended,,,,,,,,,,,,,,,,,,,,
13,Jason Preston,Did Not Play,,,,,,,,,,,,,,,,,,,,
