,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,101.3,.477,12.7,14.0,.198,97.7
1,LAC,101.3,.589,13.9,16.2,.238,117.5
