,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,102.1,.511,13.6,25.5,.209,109.7
1,OKC,102.1,.608,13.6,17.6,.277,121.4
