,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,94.9,.500,16.4,28.6,.095,97.0
1,ATL,94.9,.522,8.5,19.6,.167,114.9
