,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,100.4,.648,18.4,11.8,.111,113.6
1,MIA,100.4,.681,18.1,21.2,.150,120.6
