,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,100.7,.478,11.7,16.0,.156,99.3
1,SAS,100.7,.511,14.1,37.0,.239,115.2
