,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,97.5,.559,9.2,19.6,.096,116.9
1,BRK,97.5,.554,15.1,31.0,.238,115.9
