,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,98.1,.517,10.8,22.2,.189,112.1
1,LAL,98.1,.622,10.8,28.6,.314,136.6
