,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,LeBron James,36:08,10,16,.625,1,4,.250,10,10,1.000,0,5,5,13,1,0,3,0,31,32.4,-3
1,Austin Reaves,35:45,6,15,.400,4,7,.571,2,2,1.000,1,3,4,4,0,0,2,2,18,11.5,-4
2,D'Angelo Russell,35:29,3,10,.300,2,6,.333,2,2,1.000,0,1,1,3,1,0,3,1,10,4.2,-10
3,Anthony Davis,34:06,5,13,.385,0,1,.000,4,5,.800,1,10,11,3,0,1,2,4,14,9.4,-6
4,Rui Hachimura,32:39,13,17,.765,3,5,.600,0,0,,0,2,2,0,2,1,0,0,29,25.6,-3
5,Spencer Dinwiddie,24:16,2,3,.667,2,3,.667,2,4,.500,0,2,2,1,0,0,1,3,8,5.0,-9
6,Taurean Prince,15:26,2,3,.667,2,3,.667,0,0,,0,2,2,0,0,2,1,0,6,5.7,-17
7,Jaxson Hayes,12:53,0,1,.000,0,0,,1,2,.500,1,4,5,0,0,1,2,4,1,-1.1,+1
8,Max Christie,10:48,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,0,3,3.3,+1
9,Harry Giles,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
10,Jalen Hood-Schifino,0:50,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
11,Maxwell Lewis,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
12,Cam Reddish,Did Not Play,,,,,,,,,,,,,,,,,,,,
