,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,107.7,.639,13.5,22.5,.200,123.5
1,IND,107.7,.600,18.7,21.6,.235,113.3
