,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,97.7,.457,10.3,40.4,.183,116.7
1,PHI,97.7,.546,8.8,30.4,.345,128.0
