,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,107.8,.583,8.4,18.2,.260,127.1
1,SAS,107.8,.640,17.5,27.5,.236,125.2
