,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,90.2,.634,11.4,31.6,.174,137.4
1,CHI,90.2,.628,7.5,9.4,.122,125.2
