,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,42:24,12,19,.632,0,1,.000,4,4,1.000,0,6,6,9,0,1,2,1,28,25.9,-3
1,Ayo Dosunmu,39:58,7,16,.438,0,4,.000,0,0,,0,2,2,4,2,0,1,4,14,8.4,-9
2,Coby White,35:50,3,11,.273,1,4,.250,4,4,1.000,0,5,5,10,0,0,2,3,11,9.8,-7
3,Nikola Vučević,31:36,7,10,.700,0,3,.000,0,0,,0,2,2,5,1,2,1,3,14,14.1,-6
4,Alex Caruso,28:03,5,8,.625,4,6,.667,0,0,,0,3,3,3,1,0,0,1,14,14.0,0
5,Dalen Terry,19:42,5,8,.625,1,3,.333,1,2,.500,2,1,3,1,1,0,0,1,12,11.0,-15
6,Torrey Craig,19:16,4,4,1.000,3,3,1.000,0,0,,0,2,2,3,2,0,0,3,11,13.3,-3
7,Andre Drummond,15:38,3,3,1.000,0,0,,1,1,1.000,1,5,6,0,0,0,1,0,7,7.3,-5
8,Onuralp Bitim,6:47,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,2,2,0.2,-7
9,Terry Taylor,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
10,Jevon Carter,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Javonte Green,Did Not Play,,,,,,,,,,,,,,,,,,,,
