,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Luka Dončić,33:06,10,21,.476,4,8,.500,9,12,.750,1,5,6,6,1,2,3,4,33,25.3,-13
1,Josh Green,32:26,6,8,.750,2,3,.667,0,0,,2,3,5,1,2,0,2,1,14,13.4,-16
2,Kyrie Irving,32:09,10,22,.455,3,7,.429,6,6,1.000,0,6,6,2,0,0,1,0,29,19.8,-16
3,P.J. Washington,30:31,1,6,.167,0,3,.000,0,0,,0,6,6,1,2,0,4,3,2,-2.5,-17
4,Dereck Lively II,14:29,2,3,.667,0,0,,0,1,.000,1,2,3,0,4,0,0,3,4,6.4,+9
5,Maxi Kleber,24:30,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,2.3,-9
6,Tim Hardaway Jr.,23:15,4,12,.333,3,6,.500,0,0,,0,3,3,1,0,1,4,0,11,2.5,-14
7,Daniel Gafford,19:28,4,6,.667,0,0,,0,2,.000,3,2,5,0,0,1,0,2,8,7.2,-23
8,Derrick Jones Jr.,14:50,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,0,0,0.3,-5
9,Jaden Hardy,8:14,3,6,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,7,4.7,-2
10,Markieff Morris,3:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
11,Dwight Powell,3:31,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,-2
