,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,104.1,.500,7.6,21.7,.298,117.2
1,DET,104.1,.506,8.9,13.3,.258,108.6
