,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Josh Hart,44:13,7,13,.538,2,5,.400,2,2,1.000,1,11,12,3,0,1,3,2,18,14.7,+13
1,Jalen Brunson,39:23,5,18,.278,0,4,.000,11,11,1.000,0,2,2,12,2,1,7,2,21,14.3,+20
2,Precious Achiuwa,38:13,7,9,.778,1,2,.500,3,7,.429,4,7,11,2,2,1,2,3,18,18.7,+15
3,Donte DiVincenzo,34:38,6,15,.400,4,11,.364,0,0,,0,3,3,3,2,2,2,1,16,11.9,+13
4,Isaiah Hartenstein,10:48,0,0,,0,0,,0,0,,1,1,2,0,1,0,0,0,0,2.0,-2
5,Bojan Bogdanović,23:33,8,13,.615,6,6,1.000,0,2,.000,0,2,2,0,3,0,0,3,22,17.7,+3
6,Jericho Sims,18:01,1,2,.500,0,0,,2,2,1.000,5,5,10,2,0,1,0,2,4,9.3,+5
7,Miles McBride,17:07,2,4,.500,0,2,.000,0,0,,1,1,2,1,1,0,0,0,4,4.7,+2
8,Alec Burks,13:22,2,5,.400,2,4,.500,1,3,.333,0,1,1,1,0,0,1,0,7,3.5,+1
9,DaQuan Jeffries,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
10,Jacob Toppin,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
11,Charlie Brown Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
