,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,95.7,.576,14.2,27.9,.241,115.0
1,PHI,95.7,.500,16.6,17.5,.143,100.3
